client_id,job_type,location,age,income,expenses,debt,seniority_months,payment_consistency,loan_amount,employment_type,mobile_payment_ratio,ledger_quality_score,outcome,outcome_label,risk_score,risk_narrative,is_fraud,timestamp
TND-00801,Street Food Vendor,Ariana,34,1685.8,1070.61,307.04,119,0.816,6643.99,informal,0.306,1.0,1,Good Payer,0.906,Strong informal credit history. Regular mobile money transactions align with declared income. Active business with repeat customer evidence.,0,2025-08-14T17:23:46.815828
TND-00802,Mechanic,Bizerte,46,1838.07,1538.94,467.7,76,0.617,5449.54,informal,0.421,0.703,0,Late Payer,0.62,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2025-09-01T17:23:46.815842
TND-00803,Mechanic,Ariana,41,2323.2,1758.98,2054.43,2,0.325,4210.01,informal,0.424,0.456,0,Defaulter,0.312,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-08-20T17:23:46.815854
TND-00804,Carpenter,Ben Arous,38,1825.52,1289.69,868.65,6,0.634,4962.25,informal,0.405,0.728,0,Defaulter,0.427,High debt-to-income ratio (47.6%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2025-10-26T17:23:46.815867
TND-00805,Delivery Driver,Ben Arous,36,2302.67,1624.34,2528.59,112,0.45,7622.13,informal,0.765,1.0,0,Defaulter,0.343,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2024-04-09T17:23:46.815879
TND-00806,Artisan,Ben Arous,47,1920.68,1539.42,813.13,86,0.531,6077.18,informal,0.274,0.666,0,Defaulter,0.389,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2024-06-29T17:23:46.815892
TND-00807,Electrician,Bizerte,59,3155.7,2519.51,3633.89,67,0.324,10761.19,informal,0.472,0.863,0,Defaulter,0.254,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2024-12-17T17:23:46.815904
TND-00808,Delivery Driver,Tunis,43,2028.17,1235.8,1555.17,83,0.625,5231.65,informal,0.498,1.0,0,Late Payer,0.647,Moderate documentation quality (score: 1.00). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-12-31T17:23:46.815916
TND-00809,Mechanic,Ben Arous,27,2135.97,1416.95,1162.77,38,0.727,4531.99,informal,0.766,0.92,0,Late Payer,0.543,Acceptable risk profile for informal Mechanic. Limited savings buffer ($719/month) may cause occasional late payments.,0,2024-10-12T17:23:46.815928
TND-00810,Delivery Driver,Ariana,31,1413.99,990.26,1138.14,27,0.535,5149.2,informal,0.621,0.628,0,Defaulter,0.331,Unverifiable income sources for Delivery Driver. Poor ledger quality (score: 0.63). Multiple inconsistencies in documentation.,0,2025-03-06T17:23:46.815940
TND-00811,Street Food Vendor,Sfax,26,1071.31,745.28,640.82,41,0.493,3765.39,informal,0.619,0.596,0,Late Payer,0.546,Moderate documentation quality (score: 0.60). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-02-28T17:23:46.815952
TND-00812,Market Vendor,Sfax,33,1203.56,949.84,580.27,75,0.623,2402.97,informal,0.704,0.868,0,Defaulter,0.416,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-04-30T17:23:46.815966
TND-00813,Plumber,Ben Arous,55,2397.63,1879.91,3529.2,46,0.436,9415.18,informal,0.394,0.938,0,Defaulter,0.275,Unverifiable income sources for Plumber. Poor ledger quality (score: 0.94). Multiple inconsistencies in documentation.,0,2024-10-28T17:23:46.815978
TND-00814,Market Vendor,Gabes,56,1389.92,1075.48,1024.67,20,0.392,4904.76,informal,0.217,0.562,0,Defaulter,0.214,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-05-20T17:23:46.815989
TND-00815,Market Vendor,Nabeul,49,1432.03,1162.77,1258.89,54,0.489,5653.39,informal,0.52,0.741,0,Defaulter,0.432,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-04-30T17:23:46.816001
TND-00816,Private Tutor,Ben Arous,44,1898.67,1203.04,3216.0,116,0.439,5403.01,mixed,0.435,1.0,0,Defaulter,0.312,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2024-07-25T17:23:46.816013
TND-00817,Tailor,Sfax,59,1589.62,1345.25,1097.47,30,0.365,4843.61,informal,0.492,0.752,0,Defaulter,0.335,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-11-19T17:23:46.816025
TND-00818,Plumber,Tunis,56,2910.47,2260.2,467.32,58,0.752,6374.58,informal,0.632,0.783,0,Late Payer,0.57,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2024-11-09T17:23:46.816037
TND-00819,Delivery Driver,Sousse,46,1537.65,1049.65,1783.48,28,0.53,2860.92,informal,0.523,0.807,0,Defaulter,0.365,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2026-01-18T17:23:46.816049
TND-00820,Electrician,Tunis,43,1770.92,1245.71,240.56,76,0.726,6081.92,informal,0.28,0.622,1,Good Payer,0.802,High-quality documentation provided. Mobile payment usage (28%) indicates strong digital literacy. Reliable income patterns observed.,0,2025-12-25T17:23:46.816063
TND-00821,Mechanic,Nabeul,28,1393.78,1075.07,908.98,43,0.517,5042.91,informal,0.545,0.858,0,Defaulter,0.34,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-01-26T17:23:46.816076
TND-00822,Plumber,Bizerte,37,1754.33,1484.88,920.73,64,0.539,4929.09,informal,0.496,0.673,0,Defaulter,0.315,High debt-to-income ratio (52.5%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2024-07-03T17:23:46.816089
TND-00823,Market Vendor,Ben Arous,27,656.09,456.76,256.94,22,0.572,2393.68,informal,0.634,0.457,0,Late Payer,0.614,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2025-07-22T17:23:46.816102
TND-00824,Artisan,Gabes,43,2423.53,1994.22,3458.98,13,0.308,4537.15,informal,0.576,0.719,0,Defaulter,0.322,High debt-to-income ratio (142.7%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2024-04-27T17:23:46.816116
TND-00825,Market Vendor,Sfax,40,1347.0,864.57,120.65,120,0.711,4085.42,informal,0.644,0.995,1,Good Payer,0.699,Strong informal credit history. Regular mobile money transactions align with declared income. Active business with repeat customer evidence.,0,2024-03-21T17:23:46.816128
TND-00826,Artisan,Bizerte,49,2410.81,1590.81,867.33,15,0.573,5775.83,informal,0.4,0.62,1,Good Payer,0.628,Seasonal income fluctuations typical for Artisan sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2024-08-10T17:23:46.816141
TND-00827,Carpenter,Ben Arous,54,2839.17,2160.04,309.04,73,0.754,6338.16,informal,0.466,0.961,1,Good Payer,0.73,Strong informal credit history. Regular mobile money transactions align with declared income. Active business with repeat customer evidence.,0,2024-11-05T17:23:46.816153
TND-00828,Private Tutor,Sfax,52,1836.1,1242.07,3013.04,4,0.476,5962.28,mixed,0.498,0.715,0,Defaulter,0.314,High debt-to-income ratio (164.1%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2025-07-16T17:23:46.816165
TND-00829,Carpenter,Ariana,58,3036.6,2227.57,368.88,96,0.657,11874.53,informal,0.497,1.0,1,Good Payer,0.549,Moderate documentation quality (score: 1.00). Income verifiable but irregular. Payment history shows delays during low season.,0,2024-08-22T17:23:46.816177
TND-00830,Tailor,Tunis,34,1724.62,1066.23,231.09,13,0.78,2654.15,informal,0.815,0.789,1,Good Payer,0.782,High-quality documentation provided. Mobile payment usage (82%) indicates strong digital literacy. Reliable income patterns observed.,0,2024-02-19T17:23:46.816189
TND-00831,Carpenter,Ariana,21,2389.17,2023.08,1428.97,4,0.618,3851.08,informal,0.882,0.902,0,Defaulter,0.333,Unverifiable income sources for Carpenter. Poor ledger quality (score: 0.90). Multiple inconsistencies in documentation.,0,2024-04-28T17:23:46.816203
TND-00832,Mechanic,Ariana,48,2962.93,2474.25,3952.67,88,0.373,4520.16,informal,0.703,0.775,0,Defaulter,0.411,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-04-15T17:23:46.816217
TND-00833,Freelance Designer,Nabeul,37,2036.72,1450.72,648.76,77,0.684,3642.06,mixed,0.493,0.941,1,Good Payer,0.746,Strong informal credit history. Regular mobile money transactions align with declared income. Active business with repeat customer evidence.,0,2025-11-17T17:23:46.816229
TND-00834,Plumber,Ben Arous,31,2407.81,1616.13,1532.35,95,0.563,8192.52,informal,0.728,0.985,0,Late Payer,0.5,Seasonal income fluctuations typical for Plumber sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2024-07-05T17:23:46.816242
TND-00835,Taxi Driver,Gabes,29,1372.55,1109.39,762.55,67,0.543,2888.36,informal,0.349,0.682,1,Good Payer,0.498,Moderate documentation quality (score: 0.68). Income verifiable but irregular. Payment history shows delays during low season.,0,2024-10-29T17:23:46.816254
TND-00836,Electrician,Tunis,63,3196.5,2171.96,4234.27,120,0.384,12389.75,informal,0.267,0.805,1,Good Payer,0.506,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2025-07-03T17:23:46.816268
TND-00837,Mechanic,Tunis,46,1581.07,1196.56,1132.12,49,0.365,4112.88,informal,0.505,0.635,1,Good Payer,0.455,Moderate documentation quality (score: 0.64). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-08-31T17:23:46.816280
TND-00838,Artisan,Ben Arous,24,2378.73,1855.7,1368.39,8,0.373,8929.29,informal,0.645,0.429,0,Defaulter,0.386,High debt-to-income ratio (57.5%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2024-12-30T17:23:46.816294
TND-00839,Market Vendor,Tunis,45,1666.75,1234.91,503.67,99,0.723,6405.37,informal,0.357,0.962,1,Good Payer,0.701,Established Market Vendor with 99 months seniority. Ledger quality score 0.96 shows organized financial management. Low debt-to-income ratio.,0,2024-02-22T17:23:46.816306
TND-00840,Electrician,Bizerte,49,2359.18,1998.21,2439.85,117,0.319,6702.74,informal,0.543,0.865,0,Defaulter,0.284,Unverifiable income sources for Electrician. Poor ledger quality (score: 0.87). Multiple inconsistencies in documentation.,0,2025-04-06T17:23:46.816318
TND-00841,Mechanic,Sousse,45,1510.6,960.74,1249.39,33,0.507,3123.11,informal,0.246,0.885,0,Defaulter,0.38,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-06-25T17:23:46.816331
TND-00842,Private Tutor,Bizerte,47,2150.31,1465.44,1677.38,59,0.424,4391.79,mixed,0.437,0.729,0,Defaulter,0.296,Unverifiable income sources for Private Tutor. Poor ledger quality (score: 0.73). Multiple inconsistencies in documentation.,0,2024-03-20T17:23:46.816344
TND-00843,Electrician,Ben Arous,50,2508.73,1800.16,1520.24,71,0.605,9757.3,informal,0.379,0.774,1,Good Payer,0.614,Seasonal income fluctuations typical for Electrician sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2025-07-04T17:23:46.816356
TND-00844,Freelance Designer,Ben Arous,56,3157.98,2639.43,241.01,114,0.702,6097.58,mixed,0.652,0.901,1,Good Payer,0.84,High-quality documentation provided. Mobile payment usage (65%) indicates strong digital literacy. Reliable income patterns observed.,0,2024-04-08T17:23:46.816372
TND-00845,Private Tutor,Gabes,30,1767.77,1472.22,1508.79,53,0.436,5901.32,mixed,0.833,0.598,0,Defaulter,0.439,High debt-to-income ratio (85.4%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2025-11-19T17:23:46.816385
TND-00846,Carpenter,Tunis,21,1684.99,1096.51,211.99,1,0.793,4056.36,informal,0.519,0.853,1,Good Payer,0.775,Strong informal credit history. Regular mobile money transactions align with declared income. Active business with repeat customer evidence.,0,2024-09-25T17:23:46.816397
TND-00847,Tailor,Sousse,39,1054.39,675.67,518.0,39,0.6,3062.11,informal,0.344,0.938,1,Good Payer,0.574,Moderate documentation quality (score: 0.94). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-09-30T17:23:46.816409
TND-00848,Mechanic,Sousse,49,1138.5,731.62,321.09,13,0.689,4357.44,informal,0.422,0.622,0,Late Payer,0.591,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2026-01-04T17:23:46.816422
TND-00849,Taxi Driver,Ben Arous,42,1837.53,1283.34,1239.52,11,0.524,5829.12,informal,0.319,0.578,1,Good Payer,0.53,Acceptable risk profile for informal Taxi Driver. Limited savings buffer ($554/month) may cause occasional late payments.,0,2024-01-27T17:23:46.816434
TND-00851,Mechanic,Gabes,65,1794.33,1413.04,1566.77,40,0.3,5164.42,informal,0.362,0.52,0,Defaulter,0.154,High debt-to-income ratio (87.3%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2024-06-16T17:23:46.816457
TND-00852,Market Vendor,Ariana,45,1198.11,927.59,952.3,26,0.508,4145.82,informal,0.254,0.801,0,Defaulter,0.348,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-09-11T17:23:46.816484
TND-00853,Tailor,Ariana,56,1878.19,1442.36,3312.9,25,0.427,7023.57,informal,0.244,0.687,0,Defaulter,0.142,Unverifiable income sources for Tailor. Poor ledger quality (score: 0.69). Multiple inconsistencies in documentation.,0,2025-10-07T17:23:46.816506
TND-00854,Freelance Designer,Sfax,32,2119.2,1729.1,9.53,48,0.793,7788.91,mixed,0.775,0.909,1,Good Payer,0.729,High-quality documentation provided. Mobile payment usage (77%) indicates strong digital literacy. Reliable income patterns observed.,0,2024-06-07T17:23:46.816518
TND-00855,Mechanic,Nabeul,61,2459.6,1908.74,1386.8,112,0.409,4253.29,informal,0.238,0.741,0,Late Payer,0.6,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2024-02-22T17:23:46.816530
TND-00856,Freelance Designer,Gabes,24,3161.1,2052.58,4000.62,6,0.373,7018.14,mixed,0.652,0.653,0,Defaulter,0.324,High debt-to-income ratio (126.6%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2024-10-28T17:23:46.816544
TND-00857,Plumber,Tunis,26,1684.2,1090.24,679.92,12,0.588,6099.4,informal,0.873,0.718,0,Late Payer,0.584,Moderate documentation quality (score: 0.72). Income verifiable but irregular. Payment history shows delays during low season.,0,2024-12-16T17:23:46.816556
TND-00858,Mechanic,Ariana,59,2486.84,1706.44,14.54,53,0.763,7979.83,informal,0.296,0.658,0,Late Payer,0.623,Seasonal income fluctuations typical for Mechanic sector. Ledger legible but shows recording gaps. Generally reliable with occasional liquidity constraints.,0,2025-11-22T17:23:46.816569
TND-00859,Carpenter,Nabeul,43,1665.78,1317.82,31.67,116,0.742,2866.11,informal,0.698,0.73,1,Good Payer,0.743,Established Carpenter with 116 months seniority. Ledger quality score 0.73 shows organized financial management. Low debt-to-income ratio.,0,2024-02-10T17:23:46.816581
TND-00860,Mechanic,Sfax,57,1887.17,1368.06,1009.48,34,0.65,3728.52,informal,0.551,0.725,0,Late Payer,0.526,Acceptable risk profile for informal Mechanic. Limited savings buffer ($519/month) may cause occasional late payments.,0,2024-12-01T17:23:46.816593
TND-00861,Taxi Driver,Nabeul,41,2729.9,1734.91,1683.85,119,0.526,5046.43,informal,0.76,0.924,0,Late Payer,0.489,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2025-01-15T17:23:46.816607
TND-00862,Market Vendor,Bizerte,63,1151.07,695.36,351.94,116,0.625,3157.73,informal,0.595,0.798,1,Good Payer,0.546,Moderate documentation quality (score: 0.80). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-07-14T17:23:46.816621
TND-00863,Taxi Driver,Nabeul,48,1636.63,1025.36,2320.68,56,0.472,3033.82,informal,0.578,0.717,0,Defaulter,0.364,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-06-17T17:23:46.816633
TND-00864,Private Tutor,Nabeul,21,1147.42,863.9,870.79,5,0.435,2792.11,mixed,0.517,0.722,0,Defaulter,0.395,Unverifiable income sources for Private Tutor. Poor ledger quality (score: 0.72). Multiple inconsistencies in documentation.,0,2025-01-11T17:23:46.816645
TND-00865,Electrician,Nabeul,25,2031.79,1568.69,3509.8,2,0.439,7628.56,informal,0.455,0.877,0,Defaulter,0.281,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2024-07-05T17:23:46.816656
TND-00866,Tailor,Ben Arous,65,1060.0,877.52,1054.96,25,0.434,2250.11,informal,0.508,0.749,0,Defaulter,0.302,High debt-to-income ratio (99.5%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2025-03-10T17:23:46.816668
TND-00867,Artisan,Sfax,45,1689.21,1268.01,3139.82,97,0.358,4432.01,informal,0.279,0.888,0,Defaulter,0.428,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2024-01-27T17:23:46.816680
TND-00868,Plumber,Ben Arous,24,1925.23,1453.86,2205.71,31,0.45,5220.73,informal,0.294,0.656,0,Defaulter,0.242,Unverifiable income sources for Plumber. Poor ledger quality (score: 0.66). Multiple inconsistencies in documentation.,0,2024-04-03T17:23:46.816693
TND-00869,Freelance Designer,Sfax,39,2432.63,1631.36,1687.92,94,0.624,3715.32,mixed,0.365,1.0,0,Late Payer,0.467,Acceptable risk profile for informal Freelance Designer. Limited savings buffer ($801/month) may cause occasional late payments.,0,2025-12-30T17:23:46.816705
TND-00870,Market Vendor,Bizerte,26,1183.6,823.2,307.87,24,0.638,4547.7,informal,0.95,0.683,0,Late Payer,0.544,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2025-04-08T17:23:46.816718
TND-00871,Plumber,Sousse,41,1471.16,934.83,1049.12,3,0.409,3803.91,informal,0.432,0.646,0,Defaulter,0.302,Unverifiable income sources for Plumber. Poor ledger quality (score: 0.65). Multiple inconsistencies in documentation.,0,2025-02-24T17:23:46.816729
TND-00872,Electrician,Tunis,62,2034.8,1249.29,407.45,37,0.638,3397.57,informal,0.438,0.934,0,Late Payer,0.52,Moderate documentation quality (score: 0.93). Income verifiable but irregular. Payment history shows delays during low season.,0,2025-10-22T17:23:46.816743
TND-00873,Tailor,Ben Arous,42,1615.81,994.59,1498.85,11,0.468,4637.78,informal,0.282,0.628,0,Defaulter,0.208,Unverifiable income sources for Tailor. Poor ledger quality (score: 0.63). Multiple inconsistencies in documentation.,0,2024-10-22T17:23:46.816755
TND-00874,Plumber,Sfax,37,1901.25,1446.33,1540.4,30,0.325,6457.25,informal,0.665,0.487,0,Defaulter,0.418,Unverifiable income sources for Plumber. Poor ledger quality (score: 0.49). Multiple inconsistencies in documentation.,0,2024-08-30T17:23:46.816766
TND-00876,Delivery Driver,Sfax,58,1582.62,1009.81,337.75,113,0.74,3424.97,informal,0.584,0.881,1,Good Payer,0.673,Strong informal credit history. Regular mobile money transactions align with declared income. Active business with repeat customer evidence.,0,2025-08-14T17:23:46.816789
TND-00877,Freelance Designer,Ariana,42,3146.56,2243.22,3459.48,26,0.454,10777.09,mixed,0.465,0.79,0,Defaulter,0.228,High debt-to-income ratio (109.9%). Uploaded receipts illegible or missing dates. Limited verifiable transaction history.,0,2025-12-13T17:23:46.816801
TND-00878,Private Tutor,Sfax,34,2180.09,1424.88,912.3,26,0.613,6800.96,mixed,0.449,0.81,1,Good Payer,0.451,Moderate documentation quality (score: 0.81). Income verifiable but irregular. Payment history shows delays during low season.,0,2024-08-19T17:23:46.816814
TND-00879,Market Vendor,Ariana,21,1473.15,1149.04,1137.14,4,0.42,4986.09,informal,0.534,0.66,0,Defaulter,0.444,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2024-06-29T17:23:46.816825
TND-00880,Electrician,Ariana,63,2345.0,1425.29,12.44,110,0.668,3517.56,informal,0.232,0.675,1,Good Payer,0.704,High-quality documentation provided. Mobile payment usage (23%) indicates strong digital literacy. Reliable income patterns observed.,0,2025-10-17T17:23:46.816837
TND-00881,Market Vendor,Ben Arous,34,1069.94,716.85,448.39,83,0.544,1926.09,informal,0.722,0.794,0,Defaulter,0.443,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-06-29T17:23:46.816849
TND-00882,Carpenter,Tunis,51,1127.61,926.46,498.06,23,0.439,3279.18,informal,0.587,0.685,0,Defaulter,0.286,Unverifiable income sources for Carpenter. Poor ledger quality (score: 0.69). Multiple inconsistencies in documentation.,0,2025-06-18T17:23:46.816864
TND-00884,Street Food Vendor,Tunis,63,792.92,604.64,1417.29,35,0.318,3076.81,informal,0.379,0.488,0,Defaulter,0.233,Unverifiable income sources for Street Food Vendor. Poor ledger quality (score: 0.49). Multiple inconsistencies in documentation.,0,2025-12-07T17:23:46.816892
TND-00885,Street Food Vendor,Ben Arous,26,1018.35,778.68,594.07,39,0.424,3399.24,informal,0.602,0.579,0,Defaulter,0.344,Unverifiable income sources for Street Food Vendor. Poor ledger quality (score: 0.58). Multiple inconsistencies in documentation.,0,2024-06-09T17:23:46.816904
TND-00886,Private Tutor,Ben Arous,50,1660.12,1276.52,1582.35,45,0.372,3541.05,mixed,0.568,0.957,0,Defaulter,0.213,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2024-04-04T17:23:46.816918
TND-00887,Taxi Driver,Nabeul,55,1953.9,1652.37,390.75,111,0.666,6568.98,informal,0.373,1.0,1,Good Payer,0.762,High-quality documentation provided. Mobile payment usage (37%) indicates strong digital literacy. Reliable income patterns observed.,0,2025-06-28T17:23:46.816933
TND-00888,Delivery Driver,Bizerte,26,1378.32,1006.03,428.55,53,0.681,5314.43,informal,0.948,0.804,1,Good Payer,0.661,Established Delivery Driver with 53 months seniority. Ledger quality score 0.80 shows organized financial management. Low debt-to-income ratio.,0,2024-09-11T17:23:46.816947
TND-00889,Carpenter,Ben Arous,44,2342.87,1611.39,1855.8,71,0.415,7265.64,informal,0.691,0.687,0,Defaulter,0.374,Unverifiable income sources for Carpenter. Poor ledger quality (score: 0.69). Multiple inconsistencies in documentation.,0,2026-01-24T17:23:46.816960
TND-00890,Artisan,Sfax,52,1129.89,763.48,520.74,19,0.684,2234.37,informal,0.37,0.825,0,Defaulter,0.392,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-09-23T17:23:46.816972
TND-00891,Freelance Designer,Sousse,64,1847.92,1273.91,1402.98,10,0.443,4563.19,mixed,0.588,0.636,0,Defaulter,0.262,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2024-04-30T17:23:46.816984
TND-00893,Electrician,Ben Arous,64,1458.19,906.57,96.94,63,0.727,5215.32,informal,0.593,0.937,1,Good Payer,0.749,Steady cash flow verified via handwritten ledger. 63 months operational history as Electrician with consistent client base.,0,2024-10-16T17:23:46.817009
TND-00895,Plumber,Nabeul,38,3240.88,1983.99,2680.49,90,0.576,12171.61,informal,0.801,0.952,0,Defaulter,0.43,Unverifiable income sources for Plumber. Poor ledger quality (score: 0.95). Multiple inconsistencies in documentation.,0,2025-12-15T17:23:46.817031
TND-00896,Street Food Vendor,Ben Arous,48,699.12,463.0,578.19,15,0.48,1357.41,informal,0.267,0.679,0,Defaulter,0.322,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-07-21T17:23:46.817044
TND-00897,Freelance Designer,Ben Arous,64,4620.0,3824.96,335.72,75,0.72,15000.0,mixed,0.372,0.938,1,Good Payer,0.693,Strong informal credit history. Regular mobile money transactions align with declared income. Active business with repeat customer evidence.,0,2024-09-03T17:23:46.817057
TND-00898,Tailor,Bizerte,22,1863.75,1313.3,338.07,12,0.7,3107.52,informal,0.553,0.702,1,Good Payer,0.465,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2024-12-10T17:23:46.817069
TND-00899,Artisan,Gabes,29,1012.27,720.25,769.59,16,0.459,1687.5,informal,0.648,0.772,0,Late Payer,0.456,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2025-09-28T17:23:46.817082
TND-00900,Artisan,Tunis,35,1331.11,922.41,20.03,26,0.727,2881.48,informal,0.718,0.66,1,Good Payer,0.659,Established Artisan with 26 months seniority. Ledger quality score 0.66 shows organized financial management. Low debt-to-income ratio.,0,2025-09-06T17:23:46.817095
TND-00901,Tailor,Gabes,51,1624.96,1015.21,1012.37,103,0.597,5703.09,informal,0.46,0.897,0,Defaulter,0.448,Unverifiable income sources for Tailor. Poor ledger quality (score: 0.90). Multiple inconsistencies in documentation.,0,2024-08-20T17:23:46.817107
TND-00902,Plumber,Sfax,51,1718.7,1392.05,377.44,66,0.585,2834.45,informal,0.344,0.942,1,Good Payer,0.567,Mixed signals: Good seniority but inconsistent record-keeping. Requires monitoring but shows repayment intent.,0,2025-12-27T17:23:46.817121
TND-00903,Freelance Designer,Ben Arous,46,4945.56,3560.02,4846.42,58,0.434,15000.0,mixed,0.353,0.999,0,Defaulter,0.402,Unverifiable income sources for Freelance Designer. Poor ledger quality (score: 1.00). Multiple inconsistencies in documentation.,0,2024-05-21T17:23:46.817133
TND-00904,Artisan,Ariana,52,1487.36,923.97,447.47,99,0.649,3605.07,informal,0.231,0.681,1,Good Payer,0.596,Acceptable risk profile for informal Artisan. Limited savings buffer ($563/month) may cause occasional late payments.,0,2025-03-20T17:23:46.817146
TND-00905,Artisan,Ben Arous,40,2715.42,2096.61,3684.13,110,0.459,8560.41,informal,0.472,1.0,0,Defaulter,0.42,"High-risk profile: Minimal business seniority, poor record-keeping, excessive debt burden. Approval not recommended without guarantor.",0,2025-02-13T17:23:46.817158
TND-00906,Carpenter,Nabeul,42,2649.68,2208.61,3046.32,69,0.317,10113.94,informal,0.278,0.887,0,Defaulter,0.238,Unverifiable income sources for Carpenter. Poor ledger quality (score: 0.89). Multiple inconsistencies in documentation.,0,2024-06-24T17:23:46.817169
TND-00907,Freelance Designer,Ben Arous,40,3171.17,2238.72,3919.52,25,0.463,5860.93,mixed,0.487,0.594,0,Defaulter,0.382,Critical financial stress indicators: Debt exceeds sustainable levels. No digital payment trail. Documentation quality insufficient for approval.,0,2025-07-14T17:23:46.817181
TND-00908,Mechanic,Ben Arous,55,2147.2,1351.24,994.53,71,0.569,6431.56,informal,0.431,0.838,1,Good Payer,0.591,Moderate documentation quality (score: 0.84). Income verifiable but irregular. Payment history shows delays during low season.,0,2024-04-01T17:23:46.817193
TND-00909,Taxi Driver,Ben Arous,36,2414.09,1654.49,129.68,51,0.668,5893.77,informal,0.823,0.757,1,Good Payer,0.667,Strong informal credit history. Regular mobile money transactions align with declared income. Active business with repeat customer evidence.,0,2026-01-21T17:23:46.817205
TND-00910,Carpenter,Gabes,37,3011.11,2015.26,681.53,119,0.657,7736.36,informal,0.849,0.989,1,Good Payer,0.832,Steady cash flow verified via digital ledger. 119 months operational history as Carpenter with consistent client base.,0,2024-09-24T17:23:46.817217
